race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
1,40,48,0,10,5.991465,2.302585,1,0,0
1,55,49,0,13,6.387939,2.380606,0,0,1
1,90,55,0,12,6.357704,1.857894,1,0,0
1,40,30,0,12,5.103397,1.414517,1,0,0
0,40,50,0,12,5.900938,2.212058,1,0,0
1,60,25,0,12,5.934074,1.839729,1,0,0
1,36,58,0,14,7.130899,3.54738,1,0,0
1,60,30,0,12,6.806664,2.712319,1,0,0
1,40,52,0,12,7.083648,3.394768,0,0,1
1,56,33,0,14,6.694178,2.668827,1,0,0
1,40,38,0,0,5.81836,2.129481,1,0,0
1,17,51,0,15,6.594099,3.760885,0,0,1
1,40,56,0,17,6.511864,2.822985,1,0,0
1,55,36,0,14,6.670082,2.662749,0,1,0
1,60,44,0,12,5.490218,1.395873,1,0,0
1,40,60,0,16,6.907755,3.218876,1,0,0
1,17,19,1,11,1.530395,-1.302819,0,1,0
1,60,43,0,18,7.050859,2.956515,1,0,0
1,40,24,0,8,5.521461,1.832582,1,0,0
1,40,32,0,6,5.606574,1.917694,1,0,0
1,40,35,0,13,6.357704,2.668824,0,1,0
1,60,46,0,16,7.322154,3.227809,1,0,0
1,40,36,0,8,5.57973,1.89085,0,1,0
1,30,22,1,9,5.298317,1.89712,0,1,0
1,40,39,0,5,6.134569,2.445689,1,0,0
1,44,28,0,6,5.595566,1.811376,1,0,0
1,40,24,0,12,4.89784,1.20896,0,1,0
1,40,22,0,7,5.192957,1.504077,1,0,0
1,40,51,0,15,5.952256,2.263376,1,0,0
1,30,26,1,13,5.664557,2.263359,0,1,0
1,40,60,0,6,6.018179,2.3293,1,0,0
1,30,26,1,14,5.307871,1.906674,0,1,0
1,40,41,0,6,5.153754,1.464875,1,0,0
1,42,29,0,9,5.354414,1.616745,0,1,0
1,40,21,0,9,5.035978,1.347099,0,1,0
1,43,27,0,4,5.441422,1.680221,1,0,0
1,72,29,0,7,5.521461,1.244795,1,0,0
0,50,35,0,12,4.267036,0.3550136,1,0,0
0,39,24,0,13,5.40753,1.743969,0,1,0
0,44,32,0,13,6.175389,2.391199,0,1,0
1,50,45,0,12,5.688262,1.77624,1,0,0
1,45,31,0,12,5.364807,1.558145,1,0,0
1,35,23,0,2,5.354414,1.799066,0,1,0
1,3,29,1,8,4.685182,3.58657,1,0,0
1,40,42,0,8,5.153754,1.464875,1,0,0
1,40,36,0,15,6.134569,2.445689,1,0,0
1,60,53,0,15,6.214608,2.120264,1,0,0
1,50,63,0,17,7.561673,3.64965,1,0,0
0,40,35,0,18,6.511864,2.822985,1,0,0
1,40,53,0,16,3.942358,0.2534787,1,0,0
1,20,19,1,13,4.471639,1.475906,0,1,0
1,44,21,0,7,5.900938,2.116748,1,0,0
1,40,32,0,14,6.086775,2.397895,1,0,0
1,45,40,0,18,7.146166,3.339503,1,0,0
1,67,41,0,12,6.511864,2.307172,0,0,1
1,10,18,1,11,5.828946,3.526361,0,1,0
1,40,40,0,16,7.506592,3.817712,0,0,1
1,60,43,0,16,7.399166,3.304821,1,0,0
1,45,48,0,16,7.338537,3.531875,1,0,0
1,5,53,1,16,6.72543,5.115992,1,0,0
1,24,37,0,12,6.357704,3.17965,0,0,1
1,8,41,0,12,6.893027,4.813586,1,0,0
1,35,42,0,12,4.342766,0.7874179,0,0,1
1,80,49,0,12,6.868536,2.48651,0,1,0
1,20,42,1,16,7.561673,4.565941,1,0,0
1,40,51,0,18,6.64539,2.956511,1,0,0
1,45,32,0,16,7.130899,3.324236,0,1,0
1,40,42,0,18,7.561673,3.872793,1,0,0
0,50,43,0,16,5.490218,1.578195,0,0,1
1,40,24,0,5,5.153754,1.464875,0,1,0
1,56,26,0,8,5.703783,1.678431,1,0,0
1,40,35,0,15,6.64539,2.956511,1,0,0
1,49,21,0,12,4.661267,0.7694467,0,1,0
1,11,18,1,12,4.633369,2.235474,0,1,0
1,40,48,0,15,7.561673,3.872793,0,0,1
1,50,45,0,17,7.050859,3.138836,0,0,1
1,60,27,0,14,6.540034,2.445689,1,0,0
1,35,19,0,12,5.482221,1.926873,0,1,0
1,35,19,0,12,3.86073,0.3053816,0,1,0
1,40,41,0,9,5.768321,2.079442,1,0,0
1,70,34,0,16,5.818717,1.570222,0,0,1
0,80,51,0,13,6.047561,1.665535,1,0,0
0,40,29,0,12,5.298317,1.609438,0,1,0
1,40,34,0,12,6.567431,2.878552,1,0,0
1,50,40,0,18,6.531271,2.619248,1,0,0
1,20,31,1,13,5.035978,2.040246,1,0,0
1,40,33,0,14,5.900938,2.212058,0,0,1
1,40,27,0,13,5.664557,1.975677,0,1,0
1,40,31,0,12,5.869777,2.180897,0,1,0
1,40,44,0,14,7.050859,3.36198,0,1,0
1,40,43,0,15,5.630674,1.941795,0,1,0
0,47,34,0,16,6.388965,2.538817,0,1,0
1,45,27,0,6,5.84424,2.037577,1,0,0
1,40,18,0,6,5.533152,1.844273,0,1,0
1,10,56,0,15,6.214608,3.912023,0,0,1
1,50,34,0,12,6.214608,2.302585,0,1,0
1,40,34,0,16,7.559231,3.870352,1,0,0
1,50,41,0,17,7.561673,3.64965,1,0,0
1,55,42,0,16,7.861777,3.854444,1,0,0
1,40,48,0,12,6.98186,3.292981,1,0,0
1,40,23,0,12,5.035978,1.347099,0,1,0
1,40,26,0,14,5.789715,2.100836,1,0,0
1,96,43,0,12,6.907755,2.343407,1,0,0
1,50,54,0,13,7.205004,3.292981,1,0,0
1,48,41,0,14,6.827716,2.956515,0,0,1
0,60,28,0,16,6.131227,2.036882,0,1,0
1,60,32,0,17,5.729093,1.634748,0,1,0
1,32,34,0,6,5.521461,1.609438,1,0,0
1,37,26,0,8,5.075174,1.258461,0,1,0
1,0,30,0,12,5.382107,2.079442,1,0,0
0,38,46,0,13,6.155177,2.455306,0,1,0
1,49,33,0,14,7.008297,2.882004,0,1,0
1,30,54,1,18,5.259109,2.484907,0,0,1
1,40,26,0,18,5.521461,1.757858,1,0,0
0,40,60,0,12,6.252347,1.446919,1,0,0
1,40,39,0,18,7.274001,3.583519,0,0,1
0,40,43,0,16,5.544279,2.079442,0,1,0
0,40,57,0,13,6.453026,2.079442,1,0,0
1,80,33,0,16,5.846872,1.464846,1,0,0
0,60,40,0,18,6.42224,3.131864,1,0,0
1,40,51,0,16,6.963842,3.19276,1,0,0
1,10,41,0,18,6.372825,2.259867,1,0,0
1,40,35,0,14,6.166782,2.302585,1,0,0
1,40,39,0,16,7.205004,3.516124,1,0,0
1,40,34,0,16,7.107548,2.859817,1,0,0
0,20,19,1,13,3.452524,1.515127,0,1,0
1,80,35,0,16,4.561636,2.455306,1,0,0
1,55,32,0,16,6.868536,3.351851,1,0,0
1,40,28,0,14,6.134569,2.463853,0,1,0
1,40,40,0,13,6.086775,2.302585,1,0,0
1,50,42,0,14,6.357704,2.302585,1,0,0
1,16,59,0,16,7.287246,3.806663,1,0,0
0,40,39,0,14,5.354414,2.140066,1,0,0
1,75,48,0,16,6.339777,1.981001,0,0,1
0,40,33,0,16,6.134569,2.525729,1,0,0
0,45,32,0,12,6.134569,3.113515,1,0,0
1,40,37,0,5,5.153754,1.609438,1,0,0
1,40,29,0,12,5.153754,1.609438,0,1,0
1,45,42,0,13,6.134569,2.302585,1,0,0
1,40,36,0,16,6.502295,2.80336,1,0,0
1,60,24,0,11,5.521461,1.791759,1,0,0
1,50,54,0,18,7.381359,3.555348,1,0,0
1,48,38,0,12,6.540034,2.525729,1,0,0
1,20,39,0,14,6.173536,2.520917,1,0,0
1,45,31,0,12,5.035978,1.386294,1,0,0
0,78,47,0,13,6.214608,2.639057,1,0,0
1,60,37,0,12,6.4183,2.323955,1,0,0
0,50,38,0,12,6.567431,1.504077,1,0,0
1,60,28,0,11,5.857933,2.101914,1,0,0
1,40,26,0,4,6.55108,1.704748,1,0,0
0,0,49,0,12,6.963842,1.386294,1,0,0
1,40,48,0,14,6.214608,2.904165,1,0,0
1,40,24,0,16,6.49086,2.70805,0,1,0
1,80,31,0,16,6.134569,2.157559,1,0,0
1,40,29,0,18,6.670082,2.995732,1,0,0
1,40,37,0,12,6.134569,2.525729,1,0,0
1,50,41,0,12,5.298317,1.791759,1,0,0
1,40,38,0,13,5.960387,2.397895,1,0,0
1,50,28,0,12,6.64539,3.649619,1,0,0
1,50,46,0,12,6.814861,2.995732,1,0,0
1,40,24,0,6,5.064682,1.467874,0,1,0
1,43,38,0,2,5.197226,1.467874,1,0,0
1,40,32,0,0,5.119848,1.467874,1,0,0
1,40,22,0,12,5.789715,1.791759,0,1,0
1,40,26,0,16,6.390492,2.70805,1,0,0
1,50,58,0,16,7.287246,2.995732,1,0,0
1,26,32,1,18,5.56865,1.791759,1,0,0
1,0,35,0,17,6.19518,2.484907,1,0,0
1,60,30,0,12,6.572814,2.620311,0,0,1
1,30,30,0,12,6.413065,3.011868,0,1,0
1,48,44,0,12,6.511864,2.640663,1,0,0
1,40,36,0,12,6.357704,2.668824,1,0,0
1,40,33,0,10,5.900938,2.212058,1,0,0
1,40,38,0,14,5.952256,2.263376,1,0,0
1,65,31,0,13,5.879667,1.705279,1,0,0
1,53,35,0,16,7.205004,3.234712,1,0,0
0,40,32,0,16,5.846872,2.157993,1,0,0
1,40,35,0,12,5.521461,1.832582,1,0,0
1,40,43,0,16,7.561673,3.872793,1,0,0
1,20,22,1,10,4.607867,1.612134,0,1,0
1,40,37,0,13,6.288713,2.599834,0,0,1
1,40,45,0,18,6.620073,2.931194,1,0,0
1,45,32,0,16,6.963842,3.15718,1,0,0
1,60,51,0,14,6.134569,2.040224,1,0,0
1,40,43,0,15,6.323803,2.634924,1,0,0
1,46,28,0,16,6.42224,2.593599,0,1,0
1,44,39,0,18,6.511864,2.727674,0,0,1
1,40,35,0,16,6.740696,3.051817,0,0,1
1,28,24,1,17,5.762774,2.43057,0,1,0
1,24,50,0,12,6.368753,3.190699,1,0,0
1,56,18,0,11,5.506347,1.480996,0,1,0
1,50,36,0,12,6.511864,2.599841,1,0,0
1,48,58,0,12,6.357704,2.486503,0,1,0
1,40,47,0,4,5.164786,1.475906,1,0,0
1,40,20,0,9,5.010635,1.321756,0,1,0
1,40,24,0,10,5.560682,1.871802,1,0,0
1,50,50,0,5,6.047561,2.135538,1,0,0
1,24,54,0,13,6.540034,3.36198,1,0,0
1,40,32,0,10,4.902456,1.213577,1,0,0
1,40,52,0,12,5.952256,2.263376,1,0,0
1,38,21,0,11,5.441422,1.803835,0,1,0
1,50,29,0,13,6.357704,2.445681,1,0,0
0,40,37,0,12,5.521461,1.832582,1,0,0
0,20,32,1,12,4.565909,1.570177,0,1,0
0,32,30,0,12,5.952256,2.48652,0,1,0
1,65,30,0,12,5.768321,1.593934,1,0,0
1,64,30,0,17,5.741528,1.582645,1,0,0
1,40,24,0,12,6.029194,2.340314,0,0,1
1,45,21,0,12,5.741528,1.934865,0,1,0
1,45,31,0,8,6.173786,2.367124,1,0,0
1,48,21,0,12,5.926926,2.055725,1,0,0
1,60,36,0,16,6.047561,1.953217,1,0,0
1,15,22,1,9,5.441422,2.733371,0,1,0
1,48,33,0,12,5.706346,1.835145,1,0,0
1,50,41,0,15,6.357704,2.445681,1,0,0
1,42,27,0,16,6.047561,2.309892,1,0,0
1,65,32,0,13,6.620073,2.445686,0,1,0
1,40,23,0,7,5.259109,1.570229,1,0,0
1,46,39,0,11,5.664557,1.835915,0,0,1
1,40,31,0,12,5.441422,1.752542,1,0,0
1,40,42,0,16,6.39693,2.70805,1,0,0
1,50,46,0,18,6.607163,2.695141,1,0,0
1,60,31,0,12,5.828946,1.734601,0,0,1
1,45,54,0,14,6.620073,2.813411,1,0,0
1,50,41,0,8,6.42224,2.510217,1,0,0
1,60,40,0,18,7.325959,3.231614,1,0,0
1,65,31,0,16,6.323803,2.149416,1,0,0
1,56,37,0,13,6.175389,2.150037,0,0,1
1,50,22,0,12,5.564712,1.652689,0,1,0
1,64,18,0,12,5.846872,1.687989,0,1,0
1,64,20,0,12,5.952256,1.793373,0,1,0
1,45,32,0,7,6.214608,2.407946,1,0,0
1,30,28,0,10,5.991465,2.590267,1,0,0
1,40,49,0,12,6.625114,2.936234,1,0,0
1,40,19,0,12,5.298317,1.609438,0,1,0
1,84,26,0,6,6.60665,2.175833,0,1,0
1,30,50,1,10,4.748231,1.347034,1,0,0
1,48,35,0,18,7.254793,3.383592,1,0,0
1,80,39,0,14,7.338537,2.956511,1,0,0
1,50,47,0,16,7.561673,3.64965,1,0,0
1,50,38,0,18,7.161203,3.24918,1,0,0
1,44,33,0,0,5.542831,1.758641,1,0,0
1,40,35,0,8,5.952256,2.263376,1,0,0
0,40,51,0,12,4.055084,0.3662044,1,0,0
0,40,38,0,11,6.214608,2.525729,0,1,0
1,60,28,0,4,5.614988,1.520643,1,0,0
1,40,25,0,4,5.345869,1.656989,1,0,0
1,60,27,0,16,6.689413,2.595068,1,0,0
1,55,32,0,17,6.868536,2.861203,1,0,0
1,40,45,0,18,7.130899,3.442019,1,0,0
1,50,38,0,16,7.561673,3.64965,1,0,0
1,60,39,0,16,7.35834,3.263996,1,0,0
0,40,43,0,16,7.099648,3.410768,1,0,0
1,60,34,0,16,7.456322,3.361977,1,0,0
1,44,34,0,18,6.868536,3.084347,1,0,0
1,40,30,0,16,6.600659,2.91178,1,0,0
1,40,20,0,10,4.754882,1.066003,1,0,0
1,55,34,0,12,6.239886,2.232553,1,0,0
0,50,59,0,7,6.170155,2.258132,1,0,0
1,36,32,0,18,6.594099,3.01058,1,0,0
1,50,31,0,16,6.55382,2.641796,1,0,0
0,40,30,0,16,6.214608,2.525729,1,0,0
1,50,27,0,16,6.288713,2.37669,1,0,0
1,42,56,0,12,6.594099,2.856429,1,0,0
1,40,59,0,12,7.561683,3.872804,1,0,0
1,60,51,0,12,6.763169,2.668824,1,0,0
1,92,32,0,12,5.096568,0.5747797,1,0,0
1,60,49,0,18,6.868536,2.774192,1,0,0
1,32,41,0,12,5.175698,1.709962,1,0,0
1,38,44,0,12,5.857933,2.220347,0,0,1
1,40,47,0,14,6.175389,2.48651,1,0,0
1,48,25,0,12,6.090993,2.219792,0,1,0
1,60,50,0,14,7.338537,3.244193,1,0,0
1,24,22,1,12,5.2183,2.040246,0,1,0
1,50,28,0,16,6.252347,2.340324,1,0,0
1,40,49,0,18,7.050859,3.36198,1,0,0
0,40,58,0,11,5.991465,2.302585,1,0,0
1,45,31,0,16,6.42224,2.615577,1,0,0
1,49,26,0,16,6.468025,2.576205,0,1,0
1,40,37,0,11,5.857933,2.169054,1,0,0
1,60,32,0,12,5.642581,1.548236,1,0,0
1,40,55,0,6,5.588895,1.900016,1,0,0
1,32,44,1,12,6.476973,3.011236,1,0,0
1,50,31,0,12,5.846872,1.934849,1,0,0
1,32,56,0,4,5.495815,2.030079,1,0,0
0,8,55,1,12,4.317488,2.238047,0,0,1
1,40,36,0,18,6.999559,3.31068,1,0,0
1,40,53,0,12,6.963842,3.274963,1,0,0
1,40,25,0,13,5.664557,1.975677,0,1,0
1,8,46,0,12,6.001043,3.921602,0,0,1
1,5,21,1,13,5.010635,3.401197,0,1,0
1,40,49,0,14,6.61751,2.92863,0,0,1
1,82,21,0,12,5.664557,1.257837,1,0,0
1,24,33,0,14,5.729093,2.551039,0,1,0
1,50,37,0,14,6.694178,2.782155,1,0,0
1,50,28,0,14,6.42224,2.510217,1,0,0
1,40,48,0,12,6.511864,2.822985,1,0,0
1,3,58,0,12,5.977036,4.878424,0,0,1
1,40,26,0,15,5.952256,2.263376,0,0,1
0,40,23,0,12,5.441422,1.752542,0,1,0
0,0,34,0,14,5.521461,1.7492,0,1,0
0,50,23,0,12,5.703783,1.791759,0,1,0
0,38,51,0,12,5.922757,2.299581,0,0,1
1,50,39,0,12,5.335854,2.140066,1,0,0
1,40,39,0,13,4.342766,0.6538864,1,0,0
1,46,27,0,13,6.134569,2.430418,1,0,0
1,40,30,0,16,6.461374,2.772589,0,1,0
1,56,50,0,12,6.523224,2.497873,0,0,1
1,40,29,0,18,5.900938,2.212058,1,0,0
1,46,60,0,13,7.300317,3.471676,1,0,0
1,60,30,0,12,6.827716,2.733371,1,0,0
1,40,28,0,13,6.001043,2.312164,0,1,0
1,32,33,0,18,6.323803,2.858067,1,0,0
1,40,31,0,15,6.007633,2.318754,1,0,0
1,40,30,0,14,6.065133,2.376254,1,0,0
1,40,22,0,10,5.883239,2.194359,0,1,0
1,25,21,1,12,4.902456,1.68358,1,0,0
1,40,42,0,10,5.789715,2.100836,1,0,0
1,40,32,0,14,6.001043,2.312164,0,1,0
1,40,26,0,14,6.001043,2.312164,0,1,0
1,40,45,0,13,6.567431,2.878552,1,0,0
1,40,25,0,3,5.40753,1.718651,1,0,0
1,45,49,0,12,5.952256,2.145593,1,0,0
1,36,45,0,9,3.29287,-0.2906494,0,0,1
1,42,30,0,9,5.675623,1.937953,1,0,0
1,54,36,0,10,6.42224,2.433256,1,0,0
1,60,51,0,12,7.561673,3.467328,1,0,0
1,26,29,0,1,5.846872,2.588776,1,0,0
1,45,52,0,0,5.664557,1.857894,1,0,0
1,40,28,0,12,5.623729,1.934849,1,0,0
1,40,59,0,0,5.298317,1.609438,0,0,1
1,45,47,0,18,7.561673,3.75501,1,0,0
0,50,30,0,12,6.594099,2.682076,1,0,0
1,40,52,0,11,5.846872,2.157993,1,0,0
1,50,43,0,16,7.561673,3.64965,0,1,0
1,40,37,0,18,6.42224,2.733361,0,1,0
1,40,54,0,14,6.907755,3.218876,1,0,0
1,41,38,0,12,6.288713,2.575141,1,0,0
1,45,33,0,12,6.19518,2.388518,1,0,0
1,42,43,0,13,6.288713,2.551044,1,0,0
1,50,42,0,14,6.888338,2.976315,0,1,0
1,60,35,0,16,6.694178,2.599834,1,0,0
1,15,31,1,15,6.511864,3.803814,1,0,0
1,45,37,0,16,7.083648,3.276985,1,0,0
1,45,28,0,16,6.437752,2.631089,1,0,0
1,20,32,1,17,4.861903,1.866171,1,0,0
1,40,35,0,16,6.288713,2.599834,1,0,0
1,40,62,0,14,6.797494,3.108614,1,0,0
1,24,28,1,13,6.674145,3.496091,0,1,0
1,45,40,0,16,6.577861,2.771199,1,0,0
1,40,50,0,13,6.390492,2.701613,1,0,0
1,40,30,0,17,5.900938,2.212058,1,0,0
1,45,38,0,16,6.594099,2.787436,1,0,0
1,60,43,0,18,6.582454,2.48811,1,0,0
1,25,21,1,14,4.488636,1.26976,0,1,0
1,40,64,0,16,7.561673,3.872793,1,0,0
0,40,22,0,16,4.997753,1.308873,0,1,0
1,40,57,0,14,6.709536,3.020657,1,0,0
1,23,35,0,18,6.096117,2.960623,1,0,0
0,40,38,0,12,5.846872,2.157993,1,0,0
0,48,35,0,16,6.214608,2.343407,1,0,0
0,40,28,0,16,6.511864,2.822985,1,0,0
1,40,44,0,12,6.092011,2.403131,1,0,0
1,45,29,0,15,6.134569,2.327906,1,0,0
1,70,56,0,12,6.047561,1.799066,1,0,0
1,43,33,0,17,6.222279,2.461078,1,0,0
1,50,47,0,14,6.694252,2.78223,1,0,0
1,40,49,0,16,6.594099,2.905219,1,0,0
1,60,39,0,18,7.456322,3.361977,1,0,0
1,50,31,0,18,7.130899,3.218876,1,0,0
1,40,50,0,12,6.526041,2.837161,1,0,0
1,23,49,0,12,5.441422,2.305927,1,0,0
1,40,34,0,18,6.888338,3.08089,1,0,0
1,40,43,0,18,6.64539,2.290006,1,0,0
1,32,53,0,12,6.171387,2.703373,1,0,0
1,40,51,0,10,6.648984,2.960105,1,0,0
1,24,54,0,12,5.233779,2.302585,1,0,0
1,40,39,0,16,6.827716,3.13875,1,0,0
1,44,45,0,13,6.913509,2.890372,1,0,0
1,56,52,0,16,6.55108,2.881443,1,0,0
1,40,25,0,12,5.153754,1.609438,0,1,0
1,30,24,1,15,5.729093,2.302585,0,1,0
1,0,37,0,12,5.344819,1.871802,0,0,1
1,40,33,0,12,5.792343,2.277267,1,0,0
1,45,33,0,16,6.81724,2.974226,0,1,0
1,40,40,0,14,6.171387,2.484907,1,0,0
1,40,32,0,12,5.703783,2.014903,0,0,1
1,45,34,0,12,5.952256,2.197225,1,0,0
1,40,51,0,9,5.729093,2.04122,1,0,0
1,50,30,0,10,6.092011,2.555287,1,0,0
1,36,29,0,8,5.293908,0.8754688,0,0,1
1,60,35,0,12,7.130899,2.633327,1,0,0
1,80,40,0,16,6.868536,2.48651,1,0,0
0,35,38,0,13,4.99084,0.6981347,1,0,0
0,40,43,0,14,5.952256,2.302585,0,1,0
1,40,27,0,16,6.327937,3.650658,1,0,0
1,40,39,0,15,6.868536,3.179095,1,0,0
0,42,22,0,12,5.664557,1.492904,0,1,0
1,22,20,1,14,5.072483,1.504077,0,1,0
1,50,42,0,18,7.083648,3.171365,1,0,0
1,60,53,0,14,6.868536,2.774192,1,0,0
1,45,64,0,16,7.274001,3.467339,1,0,0
0,40,39,0,16,6.926803,3.237923,1,0,0
0,20,20,1,13,5.120386,2.124654,0,1,0
1,45,34,0,16,7.050859,3.244197,1,0,0
1,40,50,0,18,6.717708,3.028829,1,0,0
1,30,21,1,13,4.748231,1.347034,0,1,0
0,40,39,0,12,6.38403,2.695151,1,0,0
1,40,40,0,12,6.51807,2.82919,0,0,1
1,40,32,0,14,6.096343,2.407463,1,0,0
1,50,30,0,18,6.390492,2.478469,0,1,0
1,40,34,0,18,6.508993,2.820113,0,1,0
0,40,38,0,14,5.900938,2.212058,1,0,0
1,50,22,0,12,5.233779,1.321756,1,0,0
1,40,28,0,14,5.900938,2.212058,0,1,0
1,55,31,0,13,6.288713,2.28138,0,0,1
1,40,30,0,12,5.952256,2.263376,0,0,1
1,40,38,0,16,6.963842,3.274963,1,0,0
1,40,56,0,16,6.485749,2.79687,1,0,0
1,43,55,0,16,6.678707,2.917507,1,0,0
1,56,40,0,12,6.607163,2.581812,0,0,1
0,40,27,0,12,5.479847,1.790968,1,0,0
0,20,50,1,12,4.714383,1.718651,1,0,0
1,50,42,0,14,5.952256,2.040233,0,0,1
1,45,61,0,13,6.604567,2.797904,0,0,1
1,30,34,0,14,5.608482,2.207285,0,1,0
1,40,64,0,12,6.511864,2.822985,1,0,0
1,40,20,0,13,5.703783,2.014903,0,1,0
1,40,28,0,17,6.810991,3.122112,1,0,0
1,40,40,0,17,6.047561,2.358682,1,0,0
1,48,41,0,12,6.809381,2.93818,0,1,0
1,50,31,0,14,6.175389,2.263366,1,0,0
1,43,31,0,12,7.099648,3.338447,1,0,0
1,41,24,0,14,5.952256,2.238684,0,1,0
1,40,21,0,14,6.01523,2.32635,0,1,0
1,40,31,0,16,6.288713,2.599834,1,0,0
1,48,41,0,14,5.769914,1.898713,1,0,0
1,40,36,0,14,6.134569,2.445689,1,0,0
0,35,37,0,11,4.831349,1.276001,1,0,0
1,40,41,0,12,6.047561,2.358682,1,0,0
1,32,22,0,12,5.521461,2.055725,1,0,0
1,40,49,0,6,4.89784,1.20896,0,1,0
1,40,61,0,12,6.001043,2.312164,1,0,0
1,50,45,0,12,5.398841,1.486818,1,0,0
1,50,30,0,13,6.847135,2.935112,1,0,0
1,30,36,1,12,6.453026,3.051829,1,0,0
1,60,53,0,12,6.511864,2.41752,0,0,1
1,32,30,0,12,5.416101,1.950364,1,0,0
1,40,18,0,9,4.924351,1.235471,0,1,0
1,40,26,0,16,5.881008,2.192128,0,1,0
1,46,29,0,12,5.725772,1.897131,0,1,0
1,35,59,0,18,6.528806,2.973458,0,1,0
1,40,30,0,7,5.307871,1.618992,1,0,0
1,40,47,0,6,4.99084,1.301961,1,0,0
1,50,30,0,14,6.092011,2.179988,1,0,0
1,60,50,0,11,6.092011,1.997666,1,0,0
1,40,31,0,16,5.551757,1.862878,1,0,0
1,36,22,0,12,4.990637,1.407118,0,1,0
0,40,42,0,13,5.358942,1.670063,1,0,0
1,40,31,0,16,6.670082,2.981202,1,0,0
1,90,46,0,12,5.953243,1.453434,1,0,0
1,19,33,1,15,4.066116,1.121678,0,1,0
1,50,33,0,14,6.047561,2.079442,1,0,0
1,60,21,0,13,5.595566,1.386294,0,1,0
1,50,42,0,16,6.907755,3.649619,1,0,0
1,15,20,1,14,4.317488,1.609438,0,1,0
1,40,29,0,13,5.595566,1.84055,1,0,0
1,50,38,0,13,6.476973,2.744418,0,0,1
1,40,49,0,12,6.42224,2.014903,1,0,0
1,40,22,0,13,5.035978,1.556037,0,1,0
1,40,44,0,16,6.670082,2.995732,0,0,1
1,40,56,0,13,5.441422,1.824549,1,0,0
1,40,25,0,12,5.347107,1.658228,1,0,0
1,40,27,0,10,4.857407,1.504077,1,0,0
1,45,55,0,14,5.402768,2.332144,1,0,0
1,40,57,0,13,3.831897,1.609438,1,0,0
1,56,56,0,17,6.540034,2.732924,1,0,0
1,40,35,0,6,5.441422,1.609438,1,0,0
1,35,23,0,12,5.521461,1.658228,1,0,0
1,16,40,1,6,5.424598,1.832582,1,0,0
1,32,35,1,9,5.298317,1.20896,1,0,0
1,75,42,0,12,6.740696,1.203973,1,0,0
1,55,58,0,12,6.482878,2.302585,1,0,0
1,23,19,1,13,3.912023,1.20896,0,1,0
1,22,19,1,12,4.193436,1.20896,0,1,0
1,55,31,0,12,6.092011,2.101914,1,0,0
1,40,47,0,12,6.086775,2.397895,1,0,0
1,40,25,0,12,5.347107,1.658228,0,1,0
1,40,21,0,12,5.075174,1.386294,0,1,0
1,40,41,0,12,5.91142,2.397895,1,0,0
1,60,41,0,12,6.191257,2.079442,1,0,0
1,40,33,0,8,5.846872,1.7492,1,0,0
1,50,46,0,8,5.075174,1.386294,1,0,0
1,60,24,0,6,5.580447,1.504077,1,0,0
1,72,34,0,14,6.398212,1.937942,1,0,0
1,50,38,0,16,6.429719,2.517696,1,0,0
1,40,47,0,12,5.991465,2.302585,1,0,0
1,40,56,0,14,6.357704,2.639057,1,0,0
1,40,26,0,15,5.664557,1.832582,0,1,0
1,40,25,0,13,5.729093,1.974081,0,1,0
1,20,51,1,15,4.60517,1.609438,1,0,0
1,40,49,0,6,4.927254,1.238374,1,0,0
1,37,33,0,12,4.941642,1.330724,0,0,1
1,40,53,0,12,6.540034,2.851154,1,0,0
1,20,42,1,12,5.604367,2.608635,1,0,0
0,40,50,0,16,6.708951,3.020071,0,0,1
1,40,32,0,6,5.035978,1.347099,1,0,0
1,40,32,0,12,5.521461,1.832582,1,0,0
1,40,27,0,14,6.175389,2.48651,1,0,0
1,40,39,0,6,5.035978,1.347099,1,0,0
1,46,28,0,12,5.529945,1.701303,0,0,1
1,50,58,0,9,6.763169,2.851146,1,0,0
1,50,62,0,12,6.357704,2.445681,1,0,0
1,50,33,0,15,6.199109,2.287086,1,0,0
1,40,36,0,14,5.952256,2.263376,1,0,0
1,40,59,0,7,5.130372,1.441493,1,0,0
1,40,61,0,12,6.694178,3.005299,1,0,0
1,58,43,0,14,6.630274,2.569831,1,0,0
1,45,54,0,14,7.205004,3.398341,1,0,0
1,48,31,0,9,5.153754,1.282553,1,0,0
1,24,50,1,12,6.032295,2.854241,1,0,0
1,55,46,0,16,6.214608,2.207275,1,0,0
1,56,29,0,12,4.797029,0.7716777,0,1,0
1,40,60,0,12,5.789715,2.100836,1,0,0
1,24,34,0,14,5.298317,2.120264,1,0,0
1,40,46,0,13,6.134569,2.445689,1,0,0
1,45,28,0,14,5.729093,1.92243,0,1,0
1,44,54,0,12,5.919807,2.135618,1,0,0
1,50,25,0,12,6.092011,2.179988,1,0,0
1,50,27,0,16,6.092011,2.179988,0,1,0
1,40,27,0,12,5.550437,1.861558,0,1,0
1,40,55,0,11,6.511864,2.822985,1,0,0
1,68,24,0,12,6.134569,1.915061,1,0,0
1,40,41,0,12,7.223186,3.534307,1,0,0
1,15,19,1,13,5.065629,2.357578,0,1,0
1,40,43,0,14,5.630567,1.941687,0,0,1
